time(days),time(time),inlet flow,outlet flow,inlet pressure,outlet pressure,Inlet Temp,Outlet Temp
29/07/2009,19:42:14,62253.32418,62240.87352,92.21925792,91.65857091,28.79686413,28.58192032
29/07/2009,19:47:16,62240.87103,62222.19877,92.27463932,91.67691731,28.80550751,28.58764243
29/07/2009,19:52:19,62259.55076,62234.64694,92.27463932,91.65857091,28.79686413,28.59908664
29/07/2009,19:57:21,62240.87103,62222.19877,92.27463932,91.72278328,28.78245849,28.60194769
29/07/2009,20:02:23,62203.51156,62203.51156,92.29309979,91.72278328,28.81126976,28.59622558
29/07/2009,20:07:26,62253.32418,62228.42285,92.21002769,91.64022452,28.79110187,28.59336453
29/07/2009,20:12:28,62247.09761,62234.64819,92.21002769,91.73195648,28.78533962,28.58764243
29/07/2009,20:17:31,62203.51156,62203.51156,92.21925792,91.70443689,28.793983,28.59908664
29/07/2009,20:22:33,62259.55076,62240.87289,92.25617885,91.72278328,28.80550751,28.59908664
29/07/2009,20:27:35,62259.55076,62259.55076,92.26540909,91.67691731,28.80838863,28.61053085
29/07/2009,20:32:38,62265.77734,62265.77734,92.22848816,91.64022452,28.79110187,28.59622558
29/07/2009,20:37:40,62209.73814,62191.07522,92.26540909,91.72278328,28.78245849,28.59908664
29/07/2009,20:42:43,62234.64445,62209.75059,92.24694862,91.71361009,28.79110187,28.58764243
29/07/2009,20:47:45,62253.32418,62228.42285,92.26540909,91.67691731,28.78245849,28.59622558
29/07/2009,20:52:47,62247.09761,62234.64819,92.27463932,91.6952637,28.793983,28.58478137
29/07/2009,20:57:50,62259.55076,62247.09885,92.21002769,91.71361009,28.78533962,28.59050348
29/07/2009,21:02:52,62234.64445,62215.97406,92.26540909,91.66774411,28.80262638,28.58764243
29/07/2009,21:07:55,62203.51156,62203.51156,92.21002769,91.65857091,28.80262638,28.61053085
29/07/2009,21:12:57,62222.1913,62209.74686,92.30233002,91.67691731,28.78533962,28.59622558
29/07/2009,21:17:59,62240.87103,62228.42286,92.28386955,91.6860905,28.80550751,28.6076698
29/07/2009,21:23:02,62265.77734,62240.87103,92.21002769,91.67691731,28.79110187,28.61053085
29/07/2009,21:28:04,62228.41787,62228.41787,92.21925792,91.65857091,28.793983,28.59622558
29/07/2009,21:33:07,62228.41787,62209.74934,92.29309979,91.64022452,28.793983,28.59336453
29/07/2009,21:38:09,62265.77734,62253.32418,92.21002769,91.70443689,28.78533962,28.59336453
29/07/2009,21:43:11,62265.77734,62259.55076,92.22848816,91.66774411,28.81126976,28.61053085
29/07/2009,21:48:14,62234.64445,62222.19752,92.22848816,91.64022452,28.81126976,28.60194769
29/07/2009,21:53:16,62228.41787,62215.97219,92.22848816,91.6860905,28.78822074,28.6076698
29/07/2009,21:58:19,62203.51156,62184.85051,92.26540909,91.73195648,28.78822074,28.6076698
29/07/2009,22:03:21,62215.96472,62197.29993,92.22848816,91.6860905,28.79686413,28.59622558
29/07/2009,22:08:23,62215.96472,62203.52153,92.23771839,91.67691731,28.793983,28.59336453
29/07/2009,22:13:26,62240.87103,62240.87103,92.25617885,91.66774411,28.80550751,28.58192032
29/07/2009,22:18:28,62253.32418,62253.32418,92.27463932,91.66774411,28.78822074,28.6076698
29/07/2009,22:23:31,62265.77734,62247.09761,92.22848816,91.65857091,28.78245849,28.59336453
29/07/2009,22:28:33,62228.41787,62222.19503,92.21925792,91.64939772,28.78533962,28.59622558
29/07/2009,22:33:35,62265.77734,62240.87103,92.21925792,91.67691731,28.80550751,28.59336453
29/07/2009,22:38:38,62209.73814,62203.51717,92.23771839,91.66774411,28.80262638,28.59622558
29/07/2009,22:43:40,62209.73814,62178.63327,92.28386955,91.72278328,28.79110187,28.59908664
29/07/2009,22:48:43,62234.64445,62234.64445,92.28386955,91.70443689,28.80262638,28.59050348
29/07/2009,22:53:45,62265.77734,62259.55076,92.26540909,91.66774411,28.81126976,28.59622558
29/07/2009,22:58:47,62259.55076,62234.64694,92.29309979,91.73195648,28.79974525,28.58764243
29/07/2009,23:03:50,62265.77734,62259.55076,92.21925792,91.73195648,28.79110187,28.58192032
29/07/2009,23:08:52,62234.64445,62228.42099,92.25617885,91.66774411,28.79110187,28.59908664
29/07/2009,23:13:55,62203.51156,62203.51156,92.21925792,91.6860905,28.78822074,28.59050348
29/07/2009,23:18:57,62253.32418,62253.32418,92.27463932,91.70443689,28.79974525,28.60480874
29/07/2009,23:23:59,62253.32418,62228.42285,92.21925792,91.66774411,28.80838863,28.59336453
29/07/2009,23:29:02,62265.77734,62253.32418,92.21002769,91.73195648,28.79110187,28.59908664
29/07/2009,23:34:04,62228.41787,62228.41787,92.25617885,91.70443689,28.78245849,28.58192032
29/07/2009,23:39:07,62209.73814,62178.63327,92.26540909,91.66774411,28.78822074,28.58764243
29/07/2009,23:44:09,62234.64445,62203.52713,92.30233002,91.71361009,28.80262638,28.59622558
29/07/2009,23:49:11,62234.64445,62234.64445,92.21925792,91.65857091,28.79974525,28.59622558
29/07/2009,23:54:14,62222.1913,62215.96908,92.25617885,91.72278328,28.79974525,28.59336453
29/07/2009,23:59:16,62247.09761,62247.09761,92.21002769,91.64939772,28.80838863,28.59908664
30/07/2009,00:04:19,62222.1913,62215.96908,92.21925792,91.6860905,28.78822074,28.6076698
30/07/2009,00:09:21,62240.87103,62240.87103,92.25617885,91.67691731,28.78822074,28.58478137
30/07/2009,00:14:23,62259.55076,62247.09885,92.25617885,91.73195648,28.80550751,28.59908664
30/07/2009,00:19:26,62259.55076,62247.09885,92.29309979,91.73195648,28.80550751,28.61053085
30/07/2009,00:24:28,62265.77734,62259.55076,92.24694862,91.73195648,28.81126976,28.58192032
30/07/2009,00:29:31,62203.51156,62184.85051,92.29309979,91.73195648,28.78245849,28.60480874
30/07/2009,00:34:33,62265.77734,62265.77734,92.24694862,91.72278328,28.80262638,28.59622558
30/07/2009,00:39:35,62203.51156,62197.29121,92.28386955,91.70443689,28.79974525,28.59336453
30/07/2009,00:44:38,62234.64445,62215.97406,92.30233002,91.64022452,28.80838863,28.61053085
30/07/2009,00:49:40,62259.55076,62253.3248,92.27463932,91.64022452,28.78533962,28.58192032
30/07/2009,00:54:43,62259.55076,62259.55076,92.29309979,91.6952637,28.79974525,28.59622558
30/07/2009,00:59:45,62203.51156,62178.63016,92.26540909,91.64939772,28.80838863,28.58764243
30/07/2009,01:04:47,62240.87103,62215.97468,92.21925792,91.6860905,28.80262638,28.58764243
30/07/2009,01:09:50,62240.87103,62234.64694,92.22848816,91.66774411,28.793983,28.59622558
30/07/2009,01:14:52,62240.87103,62215.97468,92.25617885,91.73195648,28.79110187,28.59336453
30/07/2009,01:19:55,62247.09761,62228.42348,92.24694862,91.67691731,28.81126976,28.60480874
30/07/2009,01:24:57,62209.73814,62209.73814,92.29309979,91.6860905,28.80838863,28.59908664
30/07/2009,01:29:59,62247.09761,62228.42348,92.21002769,91.6952637,28.78245849,28.60194769
30/07/2009,01:35:02,62203.51156,62203.51156,92.21002769,91.67691731,28.78822074,28.58478137
30/07/2009,01:40:04,62215.96472,62184.85674,92.30233002,91.64022452,28.78822074,28.59336453
30/07/2009,01:45:07,62222.1913,62203.52464,92.26540909,91.72278328,28.78822074,28.60480874
30/07/2009,01:50:09,62247.09761,62234.64819,92.27463932,91.71361009,28.80550751,28.59622558
30/07/2009,01:55:11,62228.41787,62228.41787,92.29309979,91.67691731,28.79110187,28.61053085
30/07/2009,02:00:14,62203.51156,62203.51156,92.23771839,91.6952637,28.81126976,28.59908664
30/07/2009,02:05:16,62234.64445,62209.75059,92.24694862,91.64022452,28.80262638,28.60194769
30/07/2009,02:10:19,62240.87103,62234.64694,92.23771839,91.6860905,28.793983,28.60194769
30/07/2009,02:15:21,62203.51156,62191.07086,92.24694862,91.73195648,28.78245849,28.59908664
30/07/2009,02:20:23,62222.1913,62215.96908,92.29309979,91.65857091,28.79110187,28.58192032
30/07/2009,02:25:26,62253.32418,62253.32418,92.24694862,91.70443689,28.80838863,28.6076698
30/07/2009,02:30:28,62209.73814,62184.85424,92.22848816,91.6860905,28.79686413,28.59622558
30/07/2009,02:35:31,62228.41787,62197.30366,92.23771839,91.70443689,28.78245849,28.58192032
30/07/2009,02:40:33,62209.73814,62184.85424,92.24694862,91.72278328,28.80838863,28.59336453
30/07/2009,02:45:35,62209.73814,62203.51717,92.24694862,91.70443689,28.79974525,28.59622558
30/07/2009,02:50:38,62240.87103,62215.97468,92.28386955,91.67691731,28.79110187,28.60194769
30/07/2009,02:55:40,62265.77734,62247.09761,92.21925792,91.67691731,28.793983,28.58478137
30/07/2009,03:00:43,62228.41787,62209.74934,92.28386955,91.67691731,28.80262638,28.60480874
30/07/2009,03:05:45,62222.1913,62222.1913,92.27463932,91.66774411,28.80550751,28.59622558
30/07/2009,03:10:47,62222.1913,62209.74686,92.26540909,91.73195648,28.78245849,28.60194769
30/07/2009,03:15:50,62253.32418,62240.87352,92.28386955,91.6860905,28.78822074,28.60194769
30/07/2009,03:20:52,62253.32418,62234.64818,92.29309979,91.64022452,28.80838863,28.58192032
30/07/2009,03:25:55,62215.96472,62203.52153,92.28386955,91.72278328,28.79974525,28.59908664
30/07/2009,03:30:57,62203.51156,62197.29121,92.21002769,91.72278328,28.78245849,28.58192032
30/07/2009,03:35:59,62259.55076,62240.87289,92.29309979,91.73195648,28.78822074,28.59908664
30/07/2009,03:41:02,62209.73814,62203.51717,92.29309979,91.72278328,28.79974525,28.60194769
30/07/2009,03:46:04,62234.64445,62209.75059,92.25617885,91.65857091,28.793983,28.59336453
30/07/2009,03:51:07,62228.41787,62203.5265,92.25617885,91.64022452,28.78245849,28.59622558
30/07/2009,03:56:09,62240.87103,62234.64694,92.30233002,91.71361009,28.78533962,28.58192032
30/07/2009,04:01:11,62209.73814,62191.07522,92.26540909,91.67691731,28.80838863,28.58478137
30/07/2009,04:06:14,62265.77734,62259.55076,92.21002769,91.6952637,28.78245849,28.60194769
30/07/2009,04:11:16,62228.41787,62228.41787,92.28386955,91.64022452,28.78245849,28.58478137
30/07/2009,04:16:19,62259.55076,62253.3248,92.28386955,91.64939772,28.79974525,28.61053085
30/07/2009,04:21:21,62228.41787,62228.41787,92.21925792,91.64939772,28.80838863,28.60480874
30/07/2009,04:26:23,62253.32418,62247.09885,92.27463932,91.64939772,28.80262638,28.58764243
30/07/2009,04:31:26,62240.87103,62222.19877,92.21925792,91.72278328,28.79110187,28.58764243
30/07/2009,04:36:28,62203.51156,62172.4098,92.26540909,91.70443689,28.78822074,28.60480874
30/07/2009,04:41:31,62209.73814,62197.29619,92.25617885,91.6860905,28.80262638,28.58478137
30/07/2009,04:46:33,62240.87103,62222.19877,92.30233002,91.6952637,28.78822074,28.58478137
30/07/2009,04:51:35,62247.09761,62234.64819,92.21002769,91.72278328,28.80550751,28.58478137
30/07/2009,04:56:38,62253.32418,62222.19752,92.25617885,91.64939772,28.78533962,28.59336453
30/07/2009,05:01:40,62209.73814,62178.63327,92.30233002,91.6860905,28.80838863,28.58192032
30/07/2009,05:06:43,62240.87103,62215.97468,92.28386955,91.64939772,28.79974525,28.59622558
30/07/2009,05:11:45,62259.55076,62240.87289,92.21925792,91.71361009,28.80550751,28.60194769
30/07/2009,05:16:47,62215.96472,62215.96472,92.26540909,91.67691731,28.78822074,28.60480874
30/07/2009,05:21:50,62253.32418,62253.32418,92.26540909,91.6952637,28.80838863,28.59908664
30/07/2009,05:26:52,62247.09761,62234.64819,92.23771839,91.64939772,28.80550751,28.58192032
30/07/2009,05:31:55,62265.77734,62247.09761,92.24694862,91.72278328,28.79110187,28.59622558
30/07/2009,05:36:57,62265.77734,62234.64445,92.27463932,91.66774411,28.78245849,28.59336453
30/07/2009,05:41:59,62265.77734,62234.64445,92.27463932,91.72278328,28.79974525,28.58764243
30/07/2009,05:47:02,62215.96472,62197.29993,92.27463932,91.64022452,28.79686413,28.58764243
30/07/2009,05:52:04,62253.32418,62222.19752,92.23771839,91.64939772,28.78822074,28.58192032
30/07/2009,05:57:07,62203.51156,62178.63016,92.26540909,91.67691731,28.79974525,28.59908664
30/07/2009,06:02:09,62253.32418,62228.42285,92.27463932,91.6860905,28.78245849,28.59336453
30/07/2009,06:07:11,62209.73814,62203.51717,92.30233002,91.72278328,28.81126976,28.58192032
30/07/2009,06:12:14,62253.32418,62234.64818,92.28386955,91.67691731,28.793983,28.59050348
30/07/2009,06:17:16,62253.32418,62234.64818,92.28386955,91.71361009,28.80838863,28.59336453
30/07/2009,06:22:19,62209.73814,62197.29619,92.26540909,91.6952637,28.793983,28.58764243
30/07/2009,06:27:21,62215.96472,62191.07833,92.27463932,91.70443689,28.79110187,28.60194769
30/07/2009,06:32:23,62228.41787,62203.5265,92.21925792,91.73195648,28.78245849,28.6076698
30/07/2009,06:37:26,62247.09761,62228.42348,92.29309979,91.67691731,28.80262638,28.60194769
30/07/2009,06:42:28,62265.77734,62253.32418,92.21925792,91.64022452,28.81126976,28.60194769
30/07/2009,06:47:31,62222.1913,62203.52464,92.22848816,91.67691731,28.78533962,28.58192032
30/07/2009,06:52:33,62209.73814,62203.51717,92.22848816,91.65857091,28.78822074,28.59050348
30/07/2009,06:57:35,62240.87103,62234.64694,92.21925792,91.64022452,28.79110187,28.58764243
30/07/2009,07:02:38,62253.32418,62228.42285,92.29309979,91.70443689,28.79974525,28.6076698
30/07/2009,07:07:40,62240.87103,62234.64694,92.22848816,91.67691731,28.79974525,28.61053085
30/07/2009,07:12:43,62259.55076,62247.09885,92.29309979,91.67691731,28.78533962,28.58192032
30/07/2009,07:17:45,62234.64445,62222.19752,92.29309979,91.71361009,28.79974525,28.58192032
30/07/2009,07:22:47,62209.73814,62178.63327,92.22848816,91.72278328,28.81126976,28.59336453
30/07/2009,07:27:50,62234.64445,62234.64445,92.23771839,91.6860905,28.78533962,28.59336453
30/07/2009,07:32:52,62203.51156,62197.29121,92.26540909,91.70443689,28.80550751,28.6076698
30/07/2009,07:37:55,62240.87103,62222.19877,92.26540909,91.6952637,28.80838863,28.61053085
30/07/2009,07:42:57,62247.09761,62234.64819,92.21925792,91.6952637,28.79974525,28.59050348
30/07/2009,07:47:59,62259.55076,62259.55076,92.28386955,91.66774411,28.79686413,28.61053085
30/07/2009,07:53:02,62203.51156,62178.63016,92.25617885,91.72278328,28.80838863,28.59050348
30/07/2009,07:58:04,62253.32418,62228.42285,92.27463932,91.65857091,28.80550751,28.59336453
30/07/2009,08:03:07,62234.64445,62234.64445,92.21002769,91.71361009,28.78245849,28.58478137
30/07/2009,08:08:09,62228.41787,62209.74934,92.23771839,91.64022452,28.793983,28.59050348
30/07/2009,08:13:11,62259.55076,62247.09885,92.30233002,91.65857091,28.78533962,28.58478137
30/07/2009,08:18:14,62209.73814,62203.51717,92.21925792,91.73195648,28.80838863,28.59336453
30/07/2009,08:23:16,62209.73814,62191.07522,92.23771839,91.72278328,28.78533962,28.59622558
30/07/2009,08:28:19,62259.55076,62234.64694,92.21002769,91.64022452,28.80838863,28.61053085
30/07/2009,08:33:21,62247.09761,62247.09761,92.21925792,91.6952637,28.793983,28.59908664
30/07/2009,08:38:23,62253.32418,62240.87352,92.22848816,91.72278328,28.79686413,28.60194769
30/07/2009,08:43:26,62203.51156,62172.4098,92.25617885,91.72278328,28.793983,28.58478137
30/07/2009,08:48:28,62259.55076,62228.42098,92.22848816,91.6860905,28.79974525,28.61053085
30/07/2009,08:53:31,62203.51156,62191.07086,92.26540909,91.67691731,28.79974525,28.61053085
30/07/2009,08:58:33,62240.87103,62228.42286,92.29309979,91.67691731,28.79110187,28.60194769
30/07/2009,09:03:35,62259.55076,62253.3248,92.29309979,91.66774411,28.80550751,28.59908664
30/07/2009,09:08:38,62234.64445,62228.42099,92.25617885,91.70443689,28.79686413,28.60480874
30/07/2009,09:13:40,62240.87103,62215.97468,92.26540909,91.66774411,28.80838863,28.59908664
30/07/2009,09:18:43,62234.64445,62215.97406,92.21925792,91.64939772,28.78533962,28.58764243
30/07/2009,09:23:45,62215.96472,62209.74312,92.24694862,91.71361009,28.793983,28.61053085
30/07/2009,09:28:47,62247.09761,62247.09761,92.30233002,91.72278328,28.79110187,28.59908664
30/07/2009,09:33:50,62215.96472,62215.96472,92.22848816,91.66774411,28.78822074,28.60194769
30/07/2009,09:38:52,62247.09761,62215.97406,92.27463932,91.70443689,28.79974525,28.59336453
30/07/2009,09:43:55,62259.55076,62240.87289,92.26540909,91.73195648,28.79110187,28.60480874
30/07/2009,09:48:57,62240.87103,62240.87103,92.29309979,91.6860905,28.80838863,28.59622558
30/07/2009,09:53:59,62222.1913,62209.74686,92.21002769,91.64939772,28.80550751,28.60480874
30/07/2009,09:59:02,62265.77734,62247.09761,92.29309979,91.70443689,28.78245849,28.58192032
30/07/2009,10:04:04,62240.87103,62234.64694,92.30233002,91.71361009,28.79686413,28.61053085
30/07/2009,10:09:07,62234.64445,62234.64445,92.21925792,91.65857091,28.78533962,28.58764243
30/07/2009,10:14:09,62240.87103,62234.64694,92.22848816,91.64022452,28.78822074,28.6076698
30/07/2009,10:19:11,62265.77734,62247.09761,92.21002769,91.73195648,28.81126976,28.58478137
30/07/2009,10:24:14,62228.41787,62215.97219,92.21002769,91.65857091,28.80550751,28.59050348
30/07/2009,10:29:16,62209.73814,62203.51717,92.30233002,91.66774411,28.78822074,28.60194769
30/07/2009,10:34:19,62240.87103,62240.87103,92.22848816,91.64939772,28.79686413,28.58192032
30/07/2009,10:39:21,62265.77734,62253.32418,92.23771839,91.67691731,28.793983,28.6076698
30/07/2009,10:44:23,62222.1913,62215.96908,92.30233002,91.71361009,28.80262638,28.60194769
30/07/2009,10:49:26,62234.64445,62222.19752,92.21002769,91.65857091,28.79974525,28.58478137
30/07/2009,10:54:28,62259.55076,62259.55076,92.30233002,91.72278328,28.80262638,28.58192032
30/07/2009,10:59:31,62209.73814,62184.85424,92.21925792,91.65857091,28.79686413,28.59336453
30/07/2009,11:04:33,62234.64445,62234.64445,92.27463932,91.67691731,28.78822074,28.60194769
30/07/2009,11:09:35,62222.1913,62191.0802,92.23771839,91.64022452,28.78245849,28.59336453
30/07/2009,11:14:38,62247.09761,62234.64819,92.21925792,91.65857091,28.78245849,28.58478137
30/07/2009,11:19:40,62259.55076,62253.3248,92.27463932,91.64022452,28.793983,28.60480874
30/07/2009,11:24:43,62259.55076,62240.87289,92.21925792,91.6952637,28.79686413,28.61053085
30/07/2009,11:29:45,62215.96472,62209.74312,92.25617885,91.6860905,28.79686413,28.59336453
30/07/2009,11:34:47,62215.96472,62209.74312,92.27463932,91.65857091,28.79974525,28.61053085
30/07/2009,11:39:50,62215.96472,62191.07833,92.26540909,91.64022452,28.81126976,28.58478137
30/07/2009,11:44:52,62203.51156,62203.51156,92.29309979,91.71361009,28.79110187,28.58192032
30/07/2009,11:49:55,62247.09761,62228.42348,92.23771839,91.65857091,28.80550751,28.58478137
30/07/2009,11:54:57,62215.96472,62197.29993,92.23771839,91.67691731,28.81126976,28.58478137
30/07/2009,11:59:59,62240.87103,62215.97468,92.21925792,91.73195648,28.78245849,28.58764243
30/07/2009,12:05:02,62259.55076,62259.55076,92.21002769,91.65857091,28.793983,28.58478137
30/07/2009,12:10:04,62259.55076,62247.09885,92.26540909,91.6860905,28.79110187,28.59622558
30/07/2009,12:15:07,62228.41787,62197.30366,92.24694862,91.6860905,28.80550751,28.58192032
30/07/2009,12:20:09,62259.55076,62240.87289,92.26540909,91.6952637,28.79974525,28.59908664
30/07/2009,12:25:11,62259.55076,62247.09885,92.21002769,91.64022452,28.78245849,28.60480874
30/07/2009,12:30:14,62247.09761,62240.8729,92.29309979,91.71361009,28.79974525,28.59622558
30/07/2009,12:35:16,62247.09761,62222.19877,92.21925792,91.73195648,28.793983,28.58192032
30/07/2009,12:40:19,62203.51156,62184.85051,92.27463932,91.64022452,28.78533962,28.58478137
30/07/2009,12:45:21,62209.73814,62197.29619,92.24694862,91.6860905,28.793983,28.58192032
30/07/2009,12:50:23,62222.1913,62203.52464,92.29309979,91.6952637,28.78822074,28.59050348
30/07/2009,12:55:26,62203.51156,62197.29121,92.27463932,91.6860905,28.81126976,28.60194769
30/07/2009,13:00:28,62228.41787,62203.5265,92.27463932,91.66774411,28.78822074,28.58764243
30/07/2009,13:05:31,62222.1913,62191.0802,92.29309979,91.70443689,28.793983,28.58764243
30/07/2009,13:10:33,62253.32418,62253.32418,92.28386955,91.64022452,28.793983,28.58192032
30/07/2009,13:15:35,62253.32418,62234.64818,92.22848816,91.73195648,28.80838863,28.58478137
30/07/2009,13:20:38,62247.09761,62240.8729,92.25617885,91.66774411,28.793983,28.60480874
30/07/2009,13:25:40,62259.55076,62259.55076,92.26540909,91.70443689,28.793983,28.59622558
30/07/2009,13:30:43,62253.32418,62240.87352,92.27463932,91.6860905,28.78245849,28.59050348
30/07/2009,13:35:45,62240.87103,62240.87103,92.24694862,91.64022452,28.80550751,28.60194769
30/07/2009,13:40:47,62240.87103,62209.75059,92.24694862,91.66774411,28.81126976,28.6076698
30/07/2009,13:45:50,62253.32418,62234.64818,92.26540909,91.67691731,28.80838863,28.58764243
30/07/2009,13:50:52,62222.1913,62215.96908,92.25617885,91.71361009,28.793983,28.6076698
30/07/2009,13:55:55,62203.51156,62172.4098,92.24694862,91.70443689,28.80550751,28.61053085
30/07/2009,14:00:57,62234.64445,62234.64445,92.29309979,91.73195648,28.78533962,28.61053085
30/07/2009,14:05:59,62222.1913,62209.74686,92.24694862,91.6952637,28.79110187,28.58764243
30/07/2009,14:11:02,62203.51156,62203.51156,92.21002769,91.70443689,28.793983,28.58478137
30/07/2009,14:16:04,62253.32418,62228.42285,92.25617885,91.73195648,28.79974525,28.58478137
30/07/2009,14:21:07,62247.09761,62234.64819,92.30233002,91.67691731,28.793983,28.59050348
30/07/2009,14:26:09,62253.32418,62234.64818,92.30233002,91.66774411,28.81126976,28.58764243
30/07/2009,14:31:11,62209.73814,62197.29619,92.27463932,91.66774411,28.78533962,28.60480874
30/07/2009,14:36:14,62203.51156,62191.07086,92.24694862,91.71361009,28.79974525,28.6076698
30/07/2009,14:41:16,62259.55076,62259.55076,92.22848816,91.6860905,28.78822074,28.61053085
30/07/2009,14:46:19,62209.73814,62197.29619,92.26540909,91.71361009,28.79686413,28.59908664
30/07/2009,14:51:21,62209.73814,62197.29619,92.27463932,91.6952637,28.793983,28.59908664
30/07/2009,14:56:23,62234.64445,62222.19752,92.22848816,91.72278328,28.80262638,28.58192032
30/07/2009,15:01:26,62203.51156,62191.07086,92.21925792,91.6860905,28.793983,28.59336453
30/07/2009,15:06:28,62209.73814,62191.07522,92.27463932,91.65857091,28.79686413,28.59050348
30/07/2009,15:11:31,62228.41787,62209.74934,92.29309979,91.65857091,28.79974525,28.60480874
30/07/2009,15:16:33,62265.77734,62253.32418,92.24694862,91.66774411,28.79686413,28.60194769
30/07/2009,15:21:35,62234.64445,62222.19752,92.22848816,91.73195648,28.80262638,28.58764243
30/07/2009,15:26:38,62215.96472,62203.52153,92.23771839,91.64939772,28.78822074,28.59336453
30/07/2009,15:31:40,62247.09761,62228.42348,92.23771839,91.64022452,28.81126976,28.59908664
30/07/2009,15:36:43,62203.51156,62203.51156,92.21925792,91.71361009,28.79110187,28.59050348
30/07/2009,15:41:45,62240.87103,62209.75059,92.26540909,91.6860905,28.80550751,28.60480874
30/07/2009,15:46:47,62203.51156,62197.29121,92.25617885,91.64939772,28.79686413,28.58192032
30/07/2009,15:51:50,62247.09761,62234.64819,92.23771839,91.67691731,28.793983,28.61053085
30/07/2009,15:56:52,62222.1913,62209.74686,92.21002769,91.64939772,28.80838863,28.58478137
30/07/2009,16:01:55,62215.96472,62209.74312,92.27463932,91.67691731,28.78533962,28.58192032
30/07/2009,16:06:57,62247.09761,62228.42348,92.26540909,91.6860905,28.80262638,28.58764243
30/07/2009,16:11:59,62265.77734,62253.32418,92.21002769,91.6860905,28.81126976,28.59336453
30/07/2009,16:17:02,62253.32418,62240.87352,92.23771839,91.64022452,28.79974525,28.59622558
30/07/2009,16:22:04,62234.64445,62222.19752,92.30233002,91.64022452,28.79686413,28.60194769
30/07/2009,16:27:07,62253.32418,62240.87352,92.24694862,91.71361009,28.80838863,28.59050348
30/07/2009,16:32:09,62215.96472,62215.96472,92.26540909,91.64022452,28.78533962,28.6076698
30/07/2009,16:37:11,62215.96472,62197.29993,92.29309979,91.73195648,28.80550751,28.58192032
30/07/2009,16:42:14,62265.77734,62265.77734,92.23771839,91.66774411,28.78822074,28.6076698
30/07/2009,16:47:16,62259.55076,62240.87289,92.25617885,91.66774411,28.81126976,28.58192032
30/07/2009,16:52:19,62240.87103,62209.75059,92.23771839,91.6860905,28.79974525,28.60194769
30/07/2009,16:57:21,62228.41787,62209.74934,92.27463932,91.71361009,28.78533962,28.6076698
30/07/2009,17:02:23,62265.77734,62234.64445,92.24694862,91.6952637,28.78822074,28.58478137
30/07/2009,17:07:26,62215.96472,62209.74312,92.24694862,91.6860905,28.79686413,28.58764243
30/07/2009,17:12:28,62240.87103,62228.42286,92.23771839,91.64022452,28.78822074,28.59622558
30/07/2009,17:17:31,62247.09761,62234.64819,92.21925792,91.73195648,28.79686413,28.60480874
30/07/2009,17:22:33,62240.87103,62222.19877,92.23771839,91.64939772,28.80838863,28.58192032
30/07/2009,17:27:35,62215.96472,62215.96472,92.28386955,91.73195648,28.79974525,28.59336453
30/07/2009,17:32:38,62253.32418,62240.87352,92.27463932,91.65857091,28.79686413,28.59622558
30/07/2009,17:37:40,62265.77734,62259.55076,92.25617885,91.6952637,28.79110187,28.59050348
30/07/2009,17:42:43,62234.64445,62234.64445,92.27463932,91.66774411,28.81126976,28.59336453
30/07/2009,17:47:45,62265.77734,62234.64445,92.21002769,91.70443689,28.80262638,28.59050348
30/07/2009,17:52:47,62215.96472,62184.85674,92.22848816,91.6952637,28.78245849,28.60480874
30/07/2009,17:57:50,62265.77734,62265.77734,92.21002769,91.71361009,28.80262638,28.61053085
30/07/2009,18:02:52,62265.77734,62259.55076,92.25617885,91.6952637,28.79974525,28.58764243
30/07/2009,18:07:55,62247.09761,62215.97406,92.22848816,91.6952637,28.80550751,28.58478137
30/07/2009,18:12:57,62234.64445,62234.64445,92.27463932,91.64022452,28.80550751,28.60480874
30/07/2009,18:17:59,62240.87103,62240.87103,92.27463932,91.73195648,28.793983,28.6076698
30/07/2009,18:23:02,62253.32418,62253.32418,92.29309979,91.64022452,28.80550751,28.6076698
30/07/2009,18:28:04,62203.51156,62203.51156,92.30233002,91.71361009,28.80838863,28.60194769
30/07/2009,18:33:07,62259.55076,62240.87289,92.21002769,91.6860905,28.80838863,28.58764243
30/07/2009,18:38:09,62215.96472,62203.52153,92.30233002,91.70443689,28.78822074,28.61053085
30/07/2009,18:43:11,62234.64445,62234.64445,92.29309979,91.6860905,28.78245849,28.59622558
30/07/2009,18:48:14,62222.1913,62222.1913,92.30233002,91.71361009,28.81126976,28.59050348
30/07/2009,18:53:16,62234.64445,62209.75059,92.25617885,91.70443689,28.78533962,28.59908664
30/07/2009,18:58:19,62203.51156,62191.07086,92.23771839,91.72278328,28.78533962,28.59908664
30/07/2009,19:03:21,62240.87103,62209.75059,92.23771839,91.6952637,28.793983,28.59336453
30/07/2009,19:08:23,62259.55076,62247.09885,92.24694862,91.73195648,28.80838863,28.60480874
30/07/2009,19:13:26,62259.55076,62234.64694,92.27463932,91.6860905,28.79686413,28.58764243
30/07/2009,19:18:28,62253.32418,62240.87352,92.24694862,91.66774411,28.80550751,28.58478137
30/07/2009,19:23:31,62215.96472,62191.07833,92.26540909,91.73195648,28.793983,28.58478137
30/07/2009,19:28:33,62265.77734,62259.55076,92.25617885,91.64939772,28.78533962,28.60194769
30/07/2009,19:33:35,62203.51156,62191.07086,92.27463932,91.66774411,28.79974525,28.60480874
